,LLAVEMOD,SEXO,SEXO_HM,EDAD_V,NIV,NIVED_T,REGION,REGION_T,TLOC,p481,p482,p483,p484,p485,p486,p481_t,p482_t,p483_t,p484_t,p485_t,p486_t,t48_calif
153,15002106,1,H,52,2,Básica,1,Noroeste,2,3,1,1,3,3,3,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
154,15108102,2,M,37,6,Preparatoria,2,Noreste,2,2,1,2,1,1,1,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
155,15203101,1,H,45,8,Licenciatura,3,Bajío,1,3,3,1,1,2,2,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,9.166666666666666
156,15301101,1,H,68,8,Licenciatura,1,Noroeste,2,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
157,15404102,2,M,35,2,Básica,5,Sur/Oriente,3,2,2,2,3,3,3,Ninguna,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.25
158,15504102,2,M,39,8,Licenciatura,2,Noreste,1,2,1,2,2,2,2,Ninguna,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,7.083333333333333
159,15602101,2,M,45,8,Licenciatura,6,Sur,1,3,3,1,3,3,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.5
160,15704101,2,M,73,2,Básica,3,Bajío,1,1,1,1,1,3,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,7.5
161,15816104,2,M,22,6,Preparatoria,2,Noreste,4,3,1,2,2,1,2,En desacuerdo,De acuerdo,Ninguna,Ninguna,De acuerdo,Ninguna,7.916666666666666
162,15903102,2,M,56,3,Básica,5,Sur/Oriente,1,3,3,1,2,3,3,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.916666666666666
163,16001102,1,H,18,6,Preparatoria,1,Noroeste,1,1,1,2,2,2,1,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,De acuerdo,7.083333333333333
164,16104103,2,M,28,8,Licenciatura,6,Sur,3,3,3,1,1,2,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,9.583333333333334
165,16202101,1,H,65,6,Preparatoria,5,Sur/Oriente,1,1,1,1,1,2,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,7.916666666666666
166,16308102,2,M,39,2,Básica,3,Bajío,4,3,3,2,2,1,1,En desacuerdo,En desacuerdo,Ninguna,Ninguna,De acuerdo,De acuerdo,9.166666666666666
167,16308201,1,H,30,3,Básica,3,Bajío,4,1,1,1,2,3,3,De acuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,6.25
168,16406101,1,H,59,2,Básica,6,Sur,4,3,1,2,3,3,3,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.25
169,16501101,1,H,42,8,Licenciatura,5,Sur/Oriente,2,1,1,2,1,1,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
170,16601101,1,H,55,8,Licenciatura,6,Sur,1,3,3,1,1,1,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,10.0
171,16703101,1,H,58,3,Básica,6,Sur,1,1,2,1,1,1,3,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,7.916666666666666
172,16805102,2,M,31,8,Licenciatura,3,Bajío,1,3,2,3,3,3,3,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.25
173,16902102,1,H,29,3,Básica,4,CDMX,1,3,3,3,3,2,3,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,7.083333333333333
174,17005101,2,M,35,6,Preparatoria,3,Bajío,1,1,3,2,2,2,2,De acuerdo,En desacuerdo,Ninguna,Ninguna,Ninguna,Ninguna,7.5
175,17118102,2,M,43,0,Sin estudios,5,Sur/Oriente,4,3,1,1,3,3,3,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
176,17205101,1,H,31,3,Básica,3,Bajío,3,2,1,1,3,1,1,Ninguna,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,7.916666666666666
177,17316102,2,M,44,7,Preparatoria,6,Sur,2,2,2,1,2,2,2,Ninguna,Ninguna,De acuerdo,Ninguna,Ninguna,Ninguna,7.916666666666666
178,17420102,1,H,55,3,Básica,2,Noreste,4,1,1,1,1,3,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,7.5
179,17517101,2,M,73,7,Preparatoria,5,Sur/Oriente,2,3,1,1,3,3,3,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
180,17612101,1,H,65,6,Preparatoria,6,Sur,3,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
181,17720101,2,M,24,3,Básica,6,Sur,4,2,2,1,2,1,1,Ninguna,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.75
182,17803102,2,M,26,2,Básica,3,Bajío,2,3,1,2,1,1,2,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,8.333333333333334
183,17905101,1,H,51,3,Básica,3,Bajío,1,3,3,2,3,3,3,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,7.083333333333333
184,18004101,1,H,58,2,Básica,1,Noroeste,1,3,3,1,3,3,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.5
185,18104101,1,H,31,8,Licenciatura,5,Sur/Oriente,3,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
186,18204101,2,M,39,3,Básica,2,Noreste,1,2,1,2,1,1,1,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
187,18310101,2,M,35,6,Preparatoria,3,Bajío,3,3,3,2,2,3,3,En desacuerdo,En desacuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,7.5
188,18402102,2,M,58,3,Básica,5,Sur/Oriente,3,3,1,3,3,2,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,6.25
189,18505104,2,M,22,3,Básica,1,Noroeste,4,1,1,1,1,1,2,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,7.916666666666666
190,18607101,2,M,43,6,Preparatoria,5,Sur/Oriente,4,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
191,18702101,1,H,27,8,Licenciatura,3,Bajío,1,3,2,1,1,1,1,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
192,18802101,2,M,62,6,Preparatoria,1,Noroeste,1,1,3,1,1,1,3,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,8.333333333333334
193,18904101,1,H,45,8,Licenciatura,1,Noroeste,1,1,1,3,3,1,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,5.833333333333333
194,19002102,2,M,40,3,Básica,5,Sur/Oriente,2,2,1,1,3,1,3,Ninguna,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,7.083333333333333
195,19104101,2,M,70,3,Básica,2,Noreste,1,2,2,2,3,2,2,Ninguna,Ninguna,Ninguna,En desacuerdo,Ninguna,Ninguna,7.083333333333333
196,19211101,1,H,50,3,Básica,1,Noroeste,3,3,3,3,3,3,3,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
197,19312102,1,H,43,3,Básica,1,Noroeste,2,1,1,1,2,2,1,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,De acuerdo,7.5
198,19402105,1,H,21,6,Preparatoria,2,Noreste,1,3,3,3,1,1,1,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
199,19504101,2,M,44,3,Básica,2,Noreste,1,2,1,3,1,2,2,Ninguna,De acuerdo,En desacuerdo,De acuerdo,Ninguna,Ninguna,7.083333333333333
200,19619101,2,M,70,0,Sin estudios,6,Sur,3,1,1,1,2,1,1,De acuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,7.916666666666666
201,19705101,1,H,52,3,Básica,3,Bajío,1,3,2,3,3,3,3,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.25
202,19805103,2,M,29,3,Básica,2,Noreste,1,1,1,2,3,3,3,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,5.416666666666666
203,19904101,1,H,66,2,Básica,3,Bajío,1,2,1,3,2,2,3,Ninguna,De acuerdo,En desacuerdo,Ninguna,Ninguna,En desacuerdo,6.25
204,20003101,2,M,82,2,Básica,1,Noroeste,1,1,1,1,3,3,3,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
205,20118101,1,H,57,2,Básica,3,Bajío,3,2,1,3,1,1,2,Ninguna,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Ninguna,7.5
206,20201102,2,M,48,3,Básica,3,Bajío,1,1,1,1,2,1,2,De acuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,Ninguna,7.5
207,20301101,2,M,45,8,Licenciatura,3,Bajío,2,3,2,1,2,2,3,En desacuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,En desacuerdo,7.916666666666666
208,20409102,2,M,59,3,Básica,1,Noroeste,4,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
209,20504101,1,H,30,3,Básica,6,Sur,4,1,1,1,1,3,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,6.666666666666666
210,20602103,2,M,22,3,Básica,2,Noreste,1,2,2,1,2,1,2,Ninguna,Ninguna,De acuerdo,Ninguna,De acuerdo,Ninguna,8.333333333333334
211,20703102,2,M,66,0,Sin estudios,4,CDMX,1,1,2,2,2,2,2,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.083333333333333
212,20805101,2,M,41,8,Licenciatura,2,Noreste,1,3,2,1,2,2,2,En desacuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,Ninguna,8.333333333333334
213,20910102,2,M,27,3,Básica,6,Sur,3,1,2,1,1,3,3,De acuerdo,Ninguna,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,7.083333333333333
214,21004102,2,M,55,6,Preparatoria,6,Sur,1,3,2,3,3,2,1,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,Ninguna,De acuerdo,7.5
215,21104101,1,H,27,3,Básica,4,CDMX,1,3,1,1,1,3,3,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,7.5
216,21205101,2,M,55,0,Sin estudios,1,Noroeste,1,3,1,3,2,3,3,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,6.25
217,21302103,2,M,31,3,Básica,1,Noroeste,4,1,2,1,3,3,3,De acuerdo,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.25
218,21407101,1,H,73,2,Básica,5,Sur/Oriente,3,1,1,1,3,1,3,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,6.666666666666666
219,21517101,1,H,54,2,Básica,6,Sur,4,1,1,2,1,3,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,En desacuerdo,De acuerdo,7.083333333333333
220,21604102,2,M,30,3,Básica,2,Noreste,1,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
221,21704102,2,M,67,6,Preparatoria,3,Bajío,1,3,3,1,3,3,1,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,8.333333333333334
222,21809102,2,M,28,6,Preparatoria,3,Bajío,2,1,1,2,2,2,2,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,6.666666666666666
223,21904101,1,H,64,3,Básica,3,Bajío,1,1,3,3,3,3,2,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,6.25
224,22002101,1,H,34,6,Preparatoria,6,Sur,1,1,2,1,2,1,1,De acuerdo,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.333333333333334
225,22102102,2,M,26,6,Preparatoria,2,Noreste,1,1,1,3,2,3,3,De acuerdo,De acuerdo,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,5.416666666666666
226,22204101,2,M,66,10,Posgrado,5,Sur/Oriente,1,3,3,2,3,1,3,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,De acuerdo,En desacuerdo,7.916666666666666
227,22305101,1,H,53,5,Básica,2,Noreste,1,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
228,22420103,2,M,27,6,Preparatoria,3,Bajío,3,3,1,1,1,1,1,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
229,22501102,1,H,23,6,Preparatoria,2,Noreste,1,2,2,1,1,1,1,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
230,22612101,2,M,32,6,Preparatoria,6,Sur,3,1,3,2,3,2,3,De acuerdo,En desacuerdo,Ninguna,En desacuerdo,Ninguna,En desacuerdo,6.666666666666666
231,22705101,1,H,40,7,Preparatoria,6,Sur,1,1,3,1,1,1,1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
232,22801101,1,H,48,5,Básica,2,Noreste,4,2,2,1,2,1,1,Ninguna,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.75
233,22904104,1,H,20,8,Licenciatura,3,Bajío,1,2,2,1,2,1,1,Ninguna,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.75
234,23004102,2,M,18,6,Preparatoria,1,Noroeste,4,3,1,3,1,2,1,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,Ninguna,De acuerdo,7.916666666666666
235,23105101,1,H,41,3,Básica,5,Sur/Oriente,4,2,1,2,3,3,3,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
236,23202101,1,H,31,8,Licenciatura,2,Noreste,1,3,2,2,2,1,1,En desacuerdo,Ninguna,Ninguna,Ninguna,De acuerdo,De acuerdo,8.75
237,23304101,1,H,84,2,Básica,6,Sur,1,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
238,23404102,2,M,39,6,Preparatoria,6,Sur,4,2,2,1,2,3,3,Ninguna,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
239,23503102,2,M,37,3,Básica,2,Noreste,4,1,2,1,2,3,2,De acuerdo,Ninguna,De acuerdo,Ninguna,En desacuerdo,Ninguna,7.083333333333333
240,23604101,2,M,33,8,Licenciatura,5,Sur/Oriente,1,1,2,1,2,1,1,De acuerdo,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.333333333333334
241,23604203,1,H,64,2,Básica,5,Sur/Oriente,1,1,2,3,2,3,2,De acuerdo,Ninguna,En desacuerdo,Ninguna,En desacuerdo,Ninguna,6.25
242,23604302,1,H,29,7,Preparatoria,5,Sur/Oriente,1,2,2,3,2,1,2,Ninguna,Ninguna,En desacuerdo,Ninguna,De acuerdo,Ninguna,7.5
243,23703104,1,H,21,2,Básica,3,Bajío,1,1,1,2,1,1,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
244,23818102,2,M,56,3,Básica,6,Sur,2,3,1,2,3,3,3,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.25
245,23904102,1,H,23,6,Preparatoria,2,Noreste,1,1,1,2,2,2,2,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,6.666666666666666
246,24002101,1,H,37,8,Licenciatura,3,Bajío,1,3,1,2,1,1,2,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,8.333333333333334
247,24101102,1,H,51,3,Básica,3,Bajío,1,2,1,2,1,1,2,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,7.916666666666666
248,24204101,1,H,56,6,Preparatoria,5,Sur/Oriente,3,2,1,1,3,3,3,Ninguna,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.25
249,24318101,1,H,19,6,Preparatoria,1,Noroeste,3,1,1,1,2,3,3,De acuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,6.25
250,24404101,1,H,83,2,Básica,4,CDMX,1,2,2,2,2,2,2,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.5
251,24502101,1,H,29,8,Licenciatura,2,Noreste,1,2,3,1,2,1,1,Ninguna,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,9.166666666666666
252,24604101,1,H,33,8,Licenciatura,1,Noroeste,1,2,2,2,2,2,3,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,En desacuerdo,7.083333333333333
253,24701106,2,M,20,6,Preparatoria,5,Sur/Oriente,3,3,2,2,2,2,2,En desacuerdo,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.916666666666666
254,24805101,2,M,28,6,Preparatoria,1,Noroeste,1,1,3,2,2,2,2,De acuerdo,En desacuerdo,Ninguna,Ninguna,Ninguna,Ninguna,7.5
255,24902102,2,M,31,2,Básica,6,Sur,1,1,1,3,1,3,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,6.666666666666666
256,25002101,1,H,46,2,Básica,2,Noreste,3,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
257,25102101,1,H,70,2,Básica,5,Sur/Oriente,1,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
258,25205101,1,H,64,8,Licenciatura,3,Bajío,3,3,3,2,2,3,2,En desacuerdo,En desacuerdo,Ninguna,Ninguna,En desacuerdo,Ninguna,7.916666666666666
259,25302101,1,H,43,3,Básica,1,Noroeste,1,1,1,1,3,1,1,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,7.5
260,25413102,1,H,29,2,Básica,1,Noroeste,4,3,1,3,3,2,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,6.25
261,25502101,1,H,30,8,Licenciatura,6,Sur,1,3,3,1,1,3,3,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,8.333333333333334
262,25607102,2,M,34,3,Básica,4,CDMX,4,1,2,1,1,1,2,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,8.333333333333334
263,25705101,2,M,40,8,Licenciatura,1,Noroeste,1,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
264,25807102,2,M,63,2,Básica,5,Sur/Oriente,4,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
265,25903101,1,H,67,2,Básica,3,Bajío,4,1,1,3,3,3,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.0
266,26001106,1,H,44,3,Básica,2,Noreste,1,3,1,3,3,1,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,6.666666666666666
267,26114105,1,H,24,2,Básica,5,Sur/Oriente,4,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
268,26201102,1,H,48,3,Básica,1,Noroeste,1,2,1,3,2,1,1,Ninguna,De acuerdo,En desacuerdo,Ninguna,De acuerdo,De acuerdo,7.5
269,26304102,2,M,32,3,Básica,1,Noroeste,2,2,1,1,1,2,2,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,7.916666666666666
270,26410101,2,M,37,3,Básica,3,Bajío,4,2,2,1,1,1,1,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
271,26503103,2,M,29,6,Preparatoria,3,Bajío,1,1,1,2,2,1,3,De acuerdo,De acuerdo,Ninguna,Ninguna,De acuerdo,En desacuerdo,6.666666666666666
272,26613101,1,H,74,3,Básica,6,Sur,3,1,1,3,1,3,2,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,6.25
273,26704104,2,M,27,8,Licenciatura,3,Bajío,1,3,3,1,3,1,1,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,9.166666666666666
274,26801102,2,M,28,6,Preparatoria,3,Bajío,1,3,2,3,2,3,3,En desacuerdo,Ninguna,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,6.666666666666666
275,26905101,1,H,46,3,Básica,6,Sur,1,2,1,2,1,2,2,Ninguna,De acuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,7.5
276,27013102,2,M,49,3,Básica,5,Sur/Oriente,3,3,1,2,2,3,2,En desacuerdo,De acuerdo,Ninguna,Ninguna,En desacuerdo,Ninguna,7.083333333333333
277,27102101,2,M,57,2,Básica,5,Sur/Oriente,3,1,1,1,1,2,2,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,7.5
278,27203102,2,M,27,3,Básica,5,Sur/Oriente,1,2,1,3,1,2,3,Ninguna,De acuerdo,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,6.666666666666666
279,27312101,2,M,31,3,Básica,5,Sur/Oriente,4,3,1,3,3,3,1,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,6.666666666666666
280,27404101,1,H,73,3,Básica,1,Noroeste,1,2,2,2,2,3,2,Ninguna,Ninguna,Ninguna,Ninguna,En desacuerdo,Ninguna,7.083333333333333
281,27509101,1,H,47,6,Preparatoria,1,Noroeste,2,1,3,1,2,1,1,De acuerdo,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.75
282,27605101,1,H,24,8,Licenciatura,6,Sur,4,2,1,1,1,1,2,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,8.333333333333334
283,27712101,2,M,64,2,Básica,6,Sur,4,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
284,27804102,2,M,48,8,Licenciatura,3,Bajío,1,2,2,1,3,1,3,Ninguna,Ninguna,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,7.5
285,27901101,1,H,34,6,Preparatoria,2,Noreste,1,3,3,1,1,1,3,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,9.166666666666666
286,28006101,2,M,55,3,Básica,5,Sur/Oriente,4,3,3,2,3,2,3,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,Ninguna,En desacuerdo,7.5
287,28105101,2,M,61,0,Sin estudios,2,Noreste,1,2,1,2,2,3,3,Ninguna,De acuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,6.25
288,28205101,2,M,72,2,Básica,2,Noreste,1,2,2,2,2,2,2,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.5
289,28301102,2,M,38,8,Licenciatura,2,Noreste,1,2,3,1,1,1,2,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,9.166666666666666
290,28405101,2,M,49,3,Básica,1,Noroeste,1,1,1,2,1,2,2,De acuerdo,De acuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,7.083333333333333
291,28501101,1,H,67,6,Preparatoria,3,Bajío,1,1,2,1,2,2,1,De acuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,De acuerdo,7.916666666666666
292,28605104,2,M,25,8,Licenciatura,6,Sur,1,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
293,28702102,1,H,29,3,Básica,2,Noreste,1,2,2,3,2,2,2,Ninguna,Ninguna,En desacuerdo,Ninguna,Ninguna,Ninguna,7.083333333333333
294,28804102,2,M,27,3,Básica,1,Noroeste,1,1,1,1,1,2,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,7.916666666666666
295,28918101,1,H,59,3,Básica,2,Noreste,2,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
296,29005104,2,M,36,2,Básica,6,Sur,3,3,1,3,3,1,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,6.666666666666666
297,29109101,2,M,42,3,Básica,3,Bajío,3,1,1,3,1,1,3,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,6.666666666666666
298,29202102,2,M,30,8,Licenciatura,5,Sur/Oriente,3,1,3,1,1,1,3,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,8.333333333333334
299,29305101,1,H,45,3,Básica,6,Sur,1,3,2,1,2,2,2,En desacuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,Ninguna,8.333333333333334
300,29411101,2,M,45,8,Licenciatura,3,Bajío,4,2,2,1,3,2,2,Ninguna,Ninguna,De acuerdo,En desacuerdo,Ninguna,Ninguna,7.5
301,29517102,2,M,48,6,Preparatoria,1,Noroeste,4,2,2,2,2,2,2,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.5
302,29604101,2,M,59,6,Preparatoria,5,Sur/Oriente,1,3,1,3,1,3,1,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,7.5
303,29701102,1,H,86,2,Básica,4,CDMX,1,3,1,1,1,1,1,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
304,29813101,2,M,28,3,Básica,5,Sur/Oriente,4,2,3,1,2,1,1,Ninguna,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,9.166666666666666
305,29813201,2,M,55,3,Básica,5,Sur/Oriente,4,2,2,1,3,1,2,Ninguna,Ninguna,De acuerdo,En desacuerdo,De acuerdo,Ninguna,7.916666666666666
306,29904102,2,M,61,3,Básica,2,Noreste,2,1,1,3,3,1,2,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,6.25
